column	type	config_encoding	metadata_encodings	page_encodings	values	physical_bytes	encoded_bytes	compressed_bytes	dictionary_page_count	dictionary_page_compressed_bytes	compressed_bytes_without_dictionary_pages	physical_encoded_ratio	encoded_compressed_ratio	physical_compressed_ratio	source_field_bytes
OpenstatCampaignID	string	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:59, DICTIONARY_PAGE/PLAIN:59	1000000	22051	16312	15892	59	3354	12538	1.351827	1.026428	1.387553	22051
OpenstatAdID	string	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:59, DICTIONARY_PAGE/PLAIN:59	1000000	25445	22844	18461	59	5767	12694	1.113859	1.237419	1.378311	25445
OpenstatSourceID	string	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:59, DICTIONARY_PAGE/PLAIN:59	1000000	48191	14693	13087	59	3234	9853	3.279861	1.122717	3.682357	48191
UTMSource	string	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:59, DICTIONARY_PAGE/PLAIN:59	1000000	49433	22647	18356	59	4377	13979	2.182762	1.233766	2.693016	49433
UTMMedium	string	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:59, DICTIONARY_PAGE/PLAIN:59	1000000	16873	16585	14712	59	2460	12252	1.017365	1.127311	1.146887	16873
UTMCampaign	string	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:59, DICTIONARY_PAGE/PLAIN:59	1000000	91870	37204	27288	59	10664	16624	2.469358	1.363383	3.366681	91871
UTMContent	string	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:59, DICTIONARY_PAGE/PLAIN:59	1000000	13001	14752	14839	59	4935	9904	0.881304	0.994137	0.876137	13001
UTMTerm	string	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:59, DICTIONARY_PAGE/PLAIN:59	1000000	28101	16508	16077	59	5449	10628	1.702266	1.026808	1.747901	28101
FromTag	string	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:59, DICTIONARY_PAGE/PLAIN:59	1000000	45607	41274	22617	59	3991	18626	1.104981	1.824910	2.016492	45607
HasGCLID	int16	plain	PLAIN	DATA_PAGE_V2/PLAIN:59	1000000	4000000	4003685	21321	0	0	21321	0.999080	187.781295	187.608461	1000000
RefererHash	int64	plain	PLAIN	DATA_PAGE_V2/PLAIN:59	1000000	8000000	8004713	2843246	0	0	2843246	0.999411	2.815343	2.813685	19349242
URLHash	int64	plain	PLAIN	DATA_PAGE_V2/PLAIN:59	1000000	8000000	8004713	3581622	0	0	3581622	0.999411	2.234941	2.233625	19343177
CLID	int32	plain	PLAIN	DATA_PAGE_V2/PLAIN:59	1000000	4000000	4003664	5812	0	0	5812	0.999085	688.861666	688.231246	1000380
