column	type	config_encoding	metadata_encodings	page_encodings	values	physical_bytes	encoded_bytes	compressed_bytes	dictionary_page_count	dictionary_page_compressed_bytes	compressed_bytes_without_dictionary_pages	physical_encoded_ratio	encoded_compressed_ratio	physical_compressed_ratio	source_field_bytes
ResponseEndTiming	int32	plain	PLAIN	DATA_PAGE_V2/PLAIN:62	1000000	4000000	4003962	1283181	0	0	1283181	0.999010	3.120341	3.117253	1573269
FetchTiming	int32	plain	PLAIN	DATA_PAGE_V2/PLAIN:62	1000000	4000000	4003959	810770	0	0	810770	0.999011	4.938465	4.933582	1273464
SocialSourceNetworkID	int16	plain	PLAIN	DATA_PAGE_V2/PLAIN:62	1000000	4000000	4003902	204670	0	0	204670	0.999025	19.562720	19.543656	1000056
SocialSourcePage	string	delta-length-byte-array	DELTA_LENGTH_BYTE_ARRAY	DATA_PAGE_V2/DELTA_LENGTH_BYTE_ARRAY:62	1000000	1024	46390	7349	0	0	7349	0.022074	6.312423	0.139339	1024
ParamPrice	int64	plain	PLAIN	DATA_PAGE_V2/PLAIN:62	1000000	8000000	8004892	405267	0	0	405267	0.999389	19.752144	19.740073	1000000
ParamOrderID	string	delta-length-byte-array	DELTA_LENGTH_BYTE_ARRAY	DATA_PAGE_V2/DELTA_LENGTH_BYTE_ARRAY:62	1000000	0	41914	4923	0	0	4923	0.000000	8.513914	0.000000	0
ParamCurrency	string	delta-length-byte-array	DELTA_LENGTH_BYTE_ARRAY	DATA_PAGE_V2/DELTA_LENGTH_BYTE_ARRAY:62	1000000	3000000	3044428	157424	0	0	157424	0.985407	19.339033	19.056815	3000000
ParamCurrencyID	int16	plain	PLAIN	DATA_PAGE_V2/PLAIN:62	1000000	4000000	4003901	204277	0	0	204277	0.999026	19.600351	19.581255	1000000
OpenstatServiceName	string	delta-length-byte-array	DELTA_LENGTH_BYTE_ARRAY	DATA_PAGE_V2/DELTA_LENGTH_BYTE_ARRAY:62	1000000	58030	215831	37278	0	0	37278	0.268868	5.789769	1.556682	58030
OpenstatCampaignID	string	delta-length-byte-array	DELTA_LENGTH_BYTE_ARRAY	DATA_PAGE_V2/DELTA_LENGTH_BYTE_ARRAY:62	1000000	22051	122880	28776	0	0	28776	0.179451	4.270225	0.766298	22051
OpenstatAdID	string	delta-length-byte-array	DELTA_LENGTH_BYTE_ARRAY	DATA_PAGE_V2/DELTA_LENGTH_BYTE_ARRAY:62	1000000	25445	130465	34834	0	0	34834	0.195033	3.745335	0.730464	25445
OpenstatSourceID	string	delta-length-byte-array	DELTA_LENGTH_BYTE_ARRAY	DATA_PAGE_V2/DELTA_LENGTH_BYTE_ARRAY:62	1000000	48191	155641	24732	0	0	24732	0.309629	6.293102	1.948528	48191
UTMSource	string	delta-length-byte-array	DELTA_LENGTH_BYTE_ARRAY	DATA_PAGE_V2/DELTA_LENGTH_BYTE_ARRAY:62	1000000	49433	187838	41816	0	0	41816	0.263168	4.492013	1.182155	49433
UTMMedium	string	delta-length-byte-array	DELTA_LENGTH_BYTE_ARRAY	DATA_PAGE_V2/DELTA_LENGTH_BYTE_ARRAY:62	1000000	16873	133236	28884	0	0	28884	0.126640	4.612796	0.584164	16873
UTMCampaign	string	delta-length-byte-array	DELTA_LENGTH_BYTE_ARRAY	DATA_PAGE_V2/DELTA_LENGTH_BYTE_ARRAY:62	1000000	91870	252748	57750	0	0	57750	0.363485	4.376589	1.590823	91871
UTMContent	string	delta-length-byte-array	DELTA_LENGTH_BYTE_ARRAY	DATA_PAGE_V2/DELTA_LENGTH_BYTE_ARRAY:62	1000000	13001	94220	22119	0	0	22119	0.137986	4.259686	0.587775	13001
