column	type	config_encoding	metadata_encodings	page_encodings	values	physical_bytes	encoded_bytes	compressed_bytes	dictionary_page_count	dictionary_page_compressed_bytes	compressed_bytes_without_dictionary_pages	physical_encoded_ratio	encoded_compressed_ratio	physical_compressed_ratio	source_field_bytes
HistoryLength	int16	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:60, DICTIONARY_PAGE/PLAIN:60	1000000	4000000	71907	59167	60	3147	56020	55.627408	1.215323	67.605253	1940175
BrowserLanguage	string	plain	PLAIN	DATA_PAGE_V2/PLAIN:60	1000000	2001192	6004606	321279	0	0	321279	0.333276	18.689693	6.228829	2001192
BrowserCountry	string	plain	PLAIN	DATA_PAGE_V2/PLAIN:60	1000000	3325142	7328706	457124	0	0	457124	0.453715	16.032206	7.274048	3987713
SocialNetwork	string	plain	PLAIN	DATA_PAGE_V2/PLAIN:60	1000000	0	4002334	202701	0	0	202701	0.000000	19.745014	0.000000	0
SocialAction	string	plain	PLAIN	DATA_PAGE_V2/PLAIN:60	1000000	0	4002334	202701	0	0	202701	0.000000	19.745014	0.000000	0
HTTPError	int16	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:60, DICTIONARY_PAGE/PLAIN:60	1000000	4000000	5211	5451	60	900	4551	767.606985	0.955971	733.810310	1000000
SendTiming	int32	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:60, DICTIONARY_PAGE/PLAIN:60	1000000	4000000	120852	94020	60	20890	73130	33.098335	1.285386	42.544140	1035866
DNSTiming	int32	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:60, DICTIONARY_PAGE/PLAIN:60	1000000	4000000	344640	195168	60	35560	159608	11.606314	1.765863	20.495163	1026953
ConnectTiming	int32	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:60, DICTIONARY_PAGE/PLAIN:60	1000000	4000000	703770	463623	60	87043	376580	5.683675	1.517979	8.627700	1145637
ResponseStartTiming	int32	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:60, DICTIONARY_PAGE/PLAIN:60	1000000	4000000	1810787	1717234	60	557862	1159372	2.208984	1.054479	2.329327	2288673
ResponseEndTiming	int32	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:60, DICTIONARY_PAGE/PLAIN:60	1000000	4000000	1364154	1214562	60	238810	975752	2.932220	1.123165	3.293368	1573269
FetchTiming	int32	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:60, DICTIONARY_PAGE/PLAIN:60	1000000	4000000	1138318	819604	60	206825	612779	3.513957	1.388863	4.880406	1273464
SocialSourceNetworkID	int16	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:60, DICTIONARY_PAGE/PLAIN:60	1000000	4000000	6152	6392	60	1180	5212	650.195059	0.962453	625.782228	1000056
SocialSourcePage	string	plain	PLAIN	DATA_PAGE_V2/PLAIN:60	1000000	1024	4004276	204412	0	0	204412	0.000256	19.589241	0.005009	1024
ParamPrice	int64	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:60, DICTIONARY_PAGE/PLAIN:60	1000000	8000000	6411	6651	60	1140	5511	1247.855249	0.963915	1202.826643	1000000
ParamOrderID	string	plain	PLAIN	DATA_PAGE_V2/PLAIN:60	1000000	0	4002334	202701	0	0	202701	0.000000	19.745014	0.000000	0
ParamCurrency	string	plain	PLAIN	DATA_PAGE_V2/PLAIN:60	1000000	3000000	7003537	354242	0	0	354242	0.428355	19.770487	8.468787	3000000
ParamCurrencyID	int16	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:60, DICTIONARY_PAGE/PLAIN:60	1000000	4000000	5211	5451	60	900	4551	767.606985	0.955971	733.810310	1000000
OpenstatServiceName	string	plain	PLAIN	DATA_PAGE_V2/PLAIN:60	1000000	58030	4062763	218445	0	0	218445	0.014283	18.598563	0.265650	58030
OpenstatCampaignID	string	plain	PLAIN	DATA_PAGE_V2/PLAIN:60	1000000	22051	4025811	214606	0	0	214606	0.005477	18.759079	0.102751	22051
OpenstatAdID	string	plain	PLAIN	DATA_PAGE_V2/PLAIN:60	1000000	25445	4029185	218918	0	0	218918	0.006315	18.404996	0.116231	25445
OpenstatSourceID	string	plain	PLAIN	DATA_PAGE_V2/PLAIN:60	1000000	48191	4052002	214350	0	0	214350	0.011893	18.903672	0.224824	48191
