column	type	scope	winner_metric	compression	column_config_encoding	int_encoding	date_encoding	timestamp_encoding	string_encoding	physical_bytes	baseline_encoded_bytes	encoded_bytes	compressed_bytes	post_compression_no_encoding_bytes	post_compression_no_encoding_ratio	target_bytes	post_encoding_ratio	post_compression_ratio	encoding_compression_ratio_improvement_pct	codec_ratio	experiment	result_file	column_stats_tsv
IsEvent	int16	overall	compressed_bytes	zstd-3	plain	plain	plain	plain	delta-length-byte-array	4000000	4005054	4003527	4228	4240	944.588208	4228	1.000381	947.269158	0.283822	946.907994	rows-1000000-comp-zstd-3-int-plain-str-delta-length-byte-array-date-plain-ts-plain	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-1mib/1000000_rows/results/configs/2026-07-03_rows-1000000-comp-zstd-3-int-plain-str-delta-length-byte-array-date-plain-ts-plain.md	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-1mib/1000000_rows/tsvs/2026-07-03_rows-1000000-comp-zstd-3-int-plain-str-delta-length-byte-array-date-plain-ts-plain_columns.tsv
IsLink	int16	none	encoded_bytes	none	rle-dict	rle-dict	rle-dict	rle-dict	rle-dict	4000000	4005053	55034	55034	4005053	1.000000	55034	72.774158			1.000000	rows-1000000-comp-none-int-rle-dict-str-rle-dict-date-rle-dict-ts-rle-dict	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-1mib/1000000_rows/results/configs/2026-07-03_rows-1000000-comp-none-int-rle-dict-str-rle-dict-date-rle-dict-ts-rle-dict.md	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-1mib/1000000_rows/tsvs/2026-07-03_rows-1000000-comp-none-int-rle-dict-str-rle-dict-date-rle-dict-ts-rle-dict_columns.tsv
IsLink	int16	snappy	compressed_bytes	snappy	rle-dict	rle-dict	plain	rle-dict	delta-byte-array	4000000	4005053	54371	47279	256552	15.611077	47279	73.661566	84.711034	442.634150	1.150003	rows-1000000-comp-snappy-int-rle-dict-str-delta-byte-array-date-plain-ts-rle-dict	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-1mib/1000000_rows/results/configs/2026-07-03_rows-1000000-comp-snappy-int-rle-dict-str-delta-byte-array-date-plain-ts-rle-dict.md	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-1mib/1000000_rows/tsvs/2026-07-03_rows-1000000-comp-snappy-int-rle-dict-str-delta-byte-array-date-plain-ts-rle-dict_columns.tsv
IsLink	int16	zstd-3	compressed_bytes	zstd-3	rle-dict	rle-dict	rle-dict	plain	plain	4000000	4005053	54152	36415	56781	70.535091	36415	73.959466	109.983606	55.927502	1.487080	rows-1000000-comp-zstd-3-int-rle-dict-str-plain-date-rle-dict-ts-plain	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-1mib/1000000_rows/results/configs/2026-07-03_rows-1000000-comp-zstd-3-int-rle-dict-str-plain-date-rle-dict-ts-plain.md	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-1mib/1000000_rows/tsvs/2026-07-03_rows-1000000-comp-zstd-3-int-rle-dict-str-plain-date-rle-dict-ts-plain_columns.tsv
IsLink	int16	overall	compressed_bytes	zstd-3	rle-dict	rle-dict	rle-dict	plain	plain	4000000	4005053	54152	36415	56781	70.535091	36415	73.959466	109.983606	55.927502	1.487080	rows-1000000-comp-zstd-3-int-rle-dict-str-plain-date-rle-dict-ts-plain	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-1mib/1000000_rows/results/configs/2026-07-03_rows-1000000-comp-zstd-3-int-rle-dict-str-plain-date-rle-dict-ts-plain.md	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-1mib/1000000_rows/tsvs/2026-07-03_rows-1000000-comp-zstd-3-int-rle-dict-str-plain-date-rle-dict-ts-plain_columns.tsv
IsMobile	int16	none	encoded_bytes	none	rle-dict	rle-dict	plain	plain	rle-dict	4000000	4005047	30805	30805	4005047	1.000000	30805	130.012888			1.000000	rows-1000000-comp-none-int-rle-dict-str-rle-dict-date-plain-ts-plain	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-1mib/1000000_rows/results/configs/2026-07-03_rows-1000000-comp-none-int-rle-dict-str-rle-dict-date-plain-ts-plain.md	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-1mib/1000000_rows/tsvs/2026-07-03_rows-1000000-comp-none-int-rle-dict-str-rle-dict-date-plain-ts-plain_columns.tsv
IsMobile	int16	snappy	compressed_bytes	snappy	rle-dict	rle-dict	plain	rle-dict	delta-byte-array	4000000	4005047	29981	28288	218511	18.328812	28288	133.586171	141.581130	672.451216	1.059849	rows-1000000-comp-snappy-int-rle-dict-str-delta-byte-array-date-plain-ts-rle-dict	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-1mib/1000000_rows/results/configs/2026-07-03_rows-1000000-comp-snappy-int-rle-dict-str-delta-byte-array-date-plain-ts-rle-dict.md	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-1mib/1000000_rows/tsvs/2026-07-03_rows-1000000-comp-snappy-int-rle-dict-str-delta-byte-array-date-plain-ts-rle-dict_columns.tsv
IsMobile	int16	zstd-3	compressed_bytes	zstd-3	rle-dict	rle-dict	plain	rle-dict	delta-length-byte-array	4000000	4005047	30002	24058	28686	139.616782	24058	133.492667	166.474645	19.236844	1.247070	rows-1000000-comp-zstd-3-int-rle-dict-str-delta-length-byte-array-date-plain-ts-rle-dict	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-1mib/1000000_rows/results/configs/2026-07-03_rows-1000000-comp-zstd-3-int-rle-dict-str-delta-length-byte-array-date-plain-ts-rle-dict.md	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-1mib/1000000_rows/tsvs/2026-07-03_rows-1000000-comp-zstd-3-int-rle-dict-str-delta-length-byte-array-date-plain-ts-rle-dict_columns.tsv
IsMobile	int16	overall	compressed_bytes	zstd-3	rle-dict	rle-dict	plain	rle-dict	delta-length-byte-array	4000000	4005047	30002	24058	28686	139.616782	24058	133.492667	166.474645	19.236844	1.247070	rows-1000000-comp-zstd-3-int-rle-dict-str-delta-length-byte-array-date-plain-ts-rle-dict	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-1mib/1000000_rows/results/configs/2026-07-03_rows-1000000-comp-zstd-3-int-rle-dict-str-delta-length-byte-array-date-plain-ts-rle-dict.md	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-1mib/1000000_rows/tsvs/2026-07-03_rows-1000000-comp-zstd-3-int-rle-dict-str-delta-length-byte-array-date-plain-ts-rle-dict_columns.tsv
IsNotBounce	int16	none	encoded_bytes	none	rle-dict	rle-dict	plain	rle-dict	rle-dict	4000000	4005054	17181	17181	4005054	1.000000	17181	233.109481			1.000000	rows-1000000-comp-none-int-rle-dict-str-rle-dict-date-plain-ts-rle-dict	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-1mib/1000000_rows/results/configs/2026-07-03_rows-1000000-comp-none-int-rle-dict-str-rle-dict-date-plain-ts-rle-dict.md	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-1mib/1000000_rows/tsvs/2026-07-03_rows-1000000-comp-none-int-rle-dict-str-rle-dict-date-plain-ts-rle-dict_columns.tsv
IsNotBounce	int16	snappy	compressed_bytes	snappy	rle-dict	rle-dict	plain	rle-dict	delta-byte-array	4000000	4005054	16417	16669	235444	17.010644	16669	243.957727	240.269602	1312.466255	0.984882	rows-1000000-comp-snappy-int-rle-dict-str-delta-byte-array-date-plain-ts-rle-dict	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-1mib/1000000_rows/results/configs/2026-07-03_rows-1000000-comp-snappy-int-rle-dict-str-delta-byte-array-date-plain-ts-rle-dict.md	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-1mib/1000000_rows/tsvs/2026-07-03_rows-1000000-comp-snappy-int-rle-dict-str-delta-byte-array-date-plain-ts-rle-dict_columns.tsv
IsNotBounce	int16	zstd-3	compressed_bytes	zstd-3	rle-dict	rle-dict	rle-dict	plain	delta-byte-array	4000000	4005054	16263	17295	25193	158.974874	17295	246.267847	231.572940	45.666378	0.940330	rows-1000000-comp-zstd-3-int-rle-dict-str-delta-byte-array-date-rle-dict-ts-plain	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-1mib/1000000_rows/results/configs/2026-07-03_rows-1000000-comp-zstd-3-int-rle-dict-str-delta-byte-array-date-rle-dict-ts-plain.md	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-1mib/1000000_rows/tsvs/2026-07-03_rows-1000000-comp-zstd-3-int-rle-dict-str-delta-byte-array-date-rle-dict-ts-plain_columns.tsv
IsNotBounce	int16	overall	compressed_bytes	snappy	rle-dict	rle-dict	plain	rle-dict	delta-byte-array	4000000	4005054	16417	16669	235444	17.010644	16669	243.957727	240.269602	1312.466255	0.984882	rows-1000000-comp-snappy-int-rle-dict-str-delta-byte-array-date-plain-ts-rle-dict	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-1mib/1000000_rows/results/configs/2026-07-03_rows-1000000-comp-snappy-int-rle-dict-str-delta-byte-array-date-plain-ts-rle-dict.md	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-1mib/1000000_rows/tsvs/2026-07-03_rows-1000000-comp-snappy-int-rle-dict-str-delta-byte-array-date-plain-ts-rle-dict_columns.tsv
IsOldCounter	int16	none	encoded_bytes	none	rle-dict	rle-dict	plain	plain	rle-dict	4000000	4005054	5819	5819	4005054	1.000000	5819	688.271868			1.000000	rows-1000000-comp-none-int-rle-dict-str-rle-dict-date-plain-ts-plain	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-1mib/1000000_rows/results/configs/2026-07-03_rows-1000000-comp-none-int-rle-dict-str-rle-dict-date-plain-ts-plain.md	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-1mib/1000000_rows/tsvs/2026-07-03_rows-1000000-comp-none-int-rle-dict-str-rle-dict-date-plain-ts-plain_columns.tsv
IsOldCounter	int16	snappy	compressed_bytes	snappy	rle-dict	rle-dict	rle-dict	plain	delta-byte-array	4000000	4005054	5124	5360	204215	19.611948	5360	781.626464	747.211567	3709.981343	0.955970	rows-1000000-comp-snappy-int-rle-dict-str-delta-byte-array-date-rle-dict-ts-plain	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-1mib/1000000_rows/results/configs/2026-07-03_rows-1000000-comp-snappy-int-rle-dict-str-delta-byte-array-date-rle-dict-ts-plain.md	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-1mib/1000000_rows/tsvs/2026-07-03_rows-1000000-comp-snappy-int-rle-dict-str-delta-byte-array-date-rle-dict-ts-plain_columns.tsv
IsOldCounter	int16	zstd-3	compressed_bytes	zstd-3	plain	plain	plain	plain	delta-length-byte-array	4000000	4005054	4003527	4228	4240	944.588208	4228	1.000381	947.269158	0.283822	946.907994	rows-1000000-comp-zstd-3-int-plain-str-delta-length-byte-array-date-plain-ts-plain	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-1mib/1000000_rows/results/configs/2026-07-03_rows-1000000-comp-zstd-3-int-plain-str-delta-length-byte-array-date-plain-ts-plain.md	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-1mib/1000000_rows/tsvs/2026-07-03_rows-1000000-comp-zstd-3-int-plain-str-delta-length-byte-array-date-plain-ts-plain_columns.tsv
IsOldCounter	int16	overall	compressed_bytes	zstd-3	plain	plain	plain	plain	delta-length-byte-array	4000000	4005054	4003527	4228	4240	944.588208	4228	1.000381	947.269158	0.283822	946.907994	rows-1000000-comp-zstd-3-int-plain-str-delta-length-byte-array-date-plain-ts-plain	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-1mib/1000000_rows/results/configs/2026-07-03_rows-1000000-comp-zstd-3-int-plain-str-delta-length-byte-array-date-plain-ts-plain.md	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-1mib/1000000_rows/tsvs/2026-07-03_rows-1000000-comp-zstd-3-int-plain-str-delta-length-byte-array-date-plain-ts-plain_columns.tsv
IsParameter	int16	none	encoded_bytes	none	rle-dict	rle-dict	plain	plain	rle-dict	4000000	4005054	5819	5819	4005054	1.000000	5819	688.271868			1.000000	rows-1000000-comp-none-int-rle-dict-str-rle-dict-date-plain-ts-plain	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-1mib/1000000_rows/results/configs/2026-07-03_rows-1000000-comp-none-int-rle-dict-str-rle-dict-date-plain-ts-plain.md	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-1mib/1000000_rows/tsvs/2026-07-03_rows-1000000-comp-none-int-rle-dict-str-rle-dict-date-plain-ts-plain_columns.tsv
IsParameter	int16	snappy	compressed_bytes	snappy	rle-dict	rle-dict	rle-dict	plain	delta-byte-array	4000000	4005054	5124	5360	204215	19.611948	5360	781.626464	747.211567	3709.981343	0.955970	rows-1000000-comp-snappy-int-rle-dict-str-delta-byte-array-date-rle-dict-ts-plain	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-1mib/1000000_rows/results/configs/2026-07-03_rows-1000000-comp-snappy-int-rle-dict-str-delta-byte-array-date-rle-dict-ts-plain.md	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-1mib/1000000_rows/tsvs/2026-07-03_rows-1000000-comp-snappy-int-rle-dict-str-delta-byte-array-date-rle-dict-ts-plain_columns.tsv
IsParameter	int16	zstd-3	compressed_bytes	zstd-3	plain	plain	plain	plain	delta-length-byte-array	4000000	4005054	4003527	4228	4240	944.588208	4228	1.000381	947.269158	0.283822	946.907994	rows-1000000-comp-zstd-3-int-plain-str-delta-length-byte-array-date-plain-ts-plain	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-1mib/1000000_rows/results/configs/2026-07-03_rows-1000000-comp-zstd-3-int-plain-str-delta-length-byte-array-date-plain-ts-plain.md	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-1mib/1000000_rows/tsvs/2026-07-03_rows-1000000-comp-zstd-3-int-plain-str-delta-length-byte-array-date-plain-ts-plain_columns.tsv
IsParameter	int16	overall	compressed_bytes	zstd-3	plain	plain	plain	plain	delta-length-byte-array	4000000	4005054	4003527	4228	4240	944.588208	4228	1.000381	947.269158	0.283822	946.907994	rows-1000000-comp-zstd-3-int-plain-str-delta-length-byte-array-date-plain-ts-plain	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-1mib/1000000_rows/results/configs/2026-07-03_rows-1000000-comp-zstd-3-int-plain-str-delta-length-byte-array-date-plain-ts-plain.md	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-1mib/1000000_rows/tsvs/2026-07-03_rows-1000000-comp-zstd-3-int-plain-str-delta-length-byte-array-date-plain-ts-plain_columns.tsv
IsRefresh	int16	none	encoded_bytes	none	rle-dict	rle-dict	plain	plain	rle-dict	4000000	4005051	93459	93459	4005051	1.000000	93459	42.853561			1.000000	rows-1000000-comp-none-int-rle-dict-str-rle-dict-date-plain-ts-plain	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-1mib/1000000_rows/results/configs/2026-07-03_rows-1000000-comp-none-int-rle-dict-str-rle-dict-date-plain-ts-plain.md	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-1mib/1000000_rows/tsvs/2026-07-03_rows-1000000-comp-none-int-rle-dict-str-rle-dict-date-plain-ts-plain_columns.tsv
IsRefresh	int16	snappy	compressed_bytes	snappy	rle-dict	rle-dict	plain	plain	delta-byte-array	4000000	4005051	92710	88713	492036	8.139752	88713	43.199773	45.146157	454.637990	1.045055	rows-1000000-comp-snappy-int-rle-dict-str-delta-byte-array-date-plain-ts-plain	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-1mib/1000000_rows/results/configs/2026-07-03_rows-1000000-comp-snappy-int-rle-dict-str-delta-byte-array-date-plain-ts-plain.md	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-1mib/1000000_rows/tsvs/2026-07-03_rows-1000000-comp-snappy-int-rle-dict-str-delta-byte-array-date-plain-ts-plain_columns.tsv
IsRefresh	int16	zstd-3	compressed_bytes	zstd-3	rle-dict	rle-dict	rle-dict	plain	delta-length-byte-array	4000000	4005051	92593	83542	178941	22.381964	83542	43.254360	47.940569	114.192861	1.108341	rows-1000000-comp-zstd-3-int-rle-dict-str-delta-length-byte-array-date-rle-dict-ts-plain	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-1mib/1000000_rows/results/configs/2026-07-03_rows-1000000-comp-zstd-3-int-rle-dict-str-delta-length-byte-array-date-rle-dict-ts-plain.md	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-1mib/1000000_rows/tsvs/2026-07-03_rows-1000000-comp-zstd-3-int-rle-dict-str-delta-length-byte-array-date-rle-dict-ts-plain_columns.tsv
IsRefresh	int16	overall	compressed_bytes	zstd-3	rle-dict	rle-dict	rle-dict	plain	delta-length-byte-array	4000000	4005051	92593	83542	178941	22.381964	83542	43.254360	47.940569	114.192861	1.108341	rows-1000000-comp-zstd-3-int-rle-dict-str-delta-length-byte-array-date-rle-dict-ts-plain	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-1mib/1000000_rows/results/configs/2026-07-03_rows-1000000-comp-zstd-3-int-rle-dict-str-delta-length-byte-array-date-rle-dict-ts-plain.md	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-1mib/1000000_rows/tsvs/2026-07-03_rows-1000000-comp-zstd-3-int-rle-dict-str-delta-length-byte-array-date-rle-dict-ts-plain_columns.tsv
JavaEnable	int16	none	encoded_bytes	none	rle-dict	rle-dict	plain	plain	rle-dict	4000000	4005050	80656	80656	4005050	1.000000	80656	49.655946			1.000000	rows-1000000-comp-none-int-rle-dict-str-rle-dict-date-plain-ts-plain	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-1mib/1000000_rows/results/configs/2026-07-03_rows-1000000-comp-none-int-rle-dict-str-rle-dict-date-plain-ts-plain.md	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-1mib/1000000_rows/tsvs/2026-07-03_rows-1000000-comp-none-int-rle-dict-str-rle-dict-date-plain-ts-plain_columns.tsv
JavaEnable	int16	snappy	compressed_bytes	snappy	rle-dict	rle-dict	rle-dict	rle-dict	delta-byte-array	4000000	4005050	80011	69384	262070	15.282367	69384	50.056242	57.722962	277.709558	1.153162	rows-1000000-comp-snappy-int-rle-dict-str-delta-byte-array-date-rle-dict-ts-rle-dict	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-1mib/1000000_rows/results/configs/2026-07-03_rows-1000000-comp-snappy-int-rle-dict-str-delta-byte-array-date-rle-dict-ts-rle-dict.md	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-1mib/1000000_rows/tsvs/2026-07-03_rows-1000000-comp-snappy-int-rle-dict-str-delta-byte-array-date-rle-dict-ts-rle-dict_columns.tsv
JavaEnable	int16	zstd-3	compressed_bytes	zstd-3	rle-dict	rle-dict	plain	plain	plain	4000000	4005050	79757	50727	63644	62.928949	50727	50.215655	78.953023	25.463757	1.572279	rows-1000000-comp-zstd-3-int-rle-dict-str-plain-date-plain-ts-plain	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-1mib/1000000_rows/results/configs/2026-07-03_rows-1000000-comp-zstd-3-int-rle-dict-str-plain-date-plain-ts-plain.md	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-1mib/1000000_rows/tsvs/2026-07-03_rows-1000000-comp-zstd-3-int-rle-dict-str-plain-date-plain-ts-plain_columns.tsv
JavaEnable	int16	overall	compressed_bytes	zstd-3	rle-dict	rle-dict	plain	plain	plain	4000000	4005050	79757	50727	63644	62.928949	50727	50.215655	78.953023	25.463757	1.572279	rows-1000000-comp-zstd-3-int-rle-dict-str-plain-date-plain-ts-plain	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-1mib/1000000_rows/results/configs/2026-07-03_rows-1000000-comp-zstd-3-int-rle-dict-str-plain-date-plain-ts-plain.md	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-1mib/1000000_rows/tsvs/2026-07-03_rows-1000000-comp-zstd-3-int-rle-dict-str-plain-date-plain-ts-plain_columns.tsv
JavascriptEnable	int16	none	encoded_bytes	none	rle-dict	rle-dict	plain	plain	rle-dict	4000000	4005051	7274	7274	4005051	1.000000	7274	550.598158			1.000000	rows-1000000-comp-none-int-rle-dict-str-rle-dict-date-plain-ts-plain	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-1mib/1000000_rows/results/configs/2026-07-03_rows-1000000-comp-none-int-rle-dict-str-rle-dict-date-plain-ts-plain.md	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-1mib/1000000_rows/tsvs/2026-07-03_rows-1000000-comp-none-int-rle-dict-str-rle-dict-date-plain-ts-plain_columns.tsv
JavascriptEnable	int16	snappy	compressed_bytes	snappy	rle-dict	rle-dict	plain	plain	delta-byte-array	4000000	4005051	6558	6780	204972	19.539503	6780	610.712260	590.715487	2923.185841	0.967257	rows-1000000-comp-snappy-int-rle-dict-str-delta-byte-array-date-plain-ts-plain	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-1mib/1000000_rows/results/configs/2026-07-03_rows-1000000-comp-snappy-int-rle-dict-str-delta-byte-array-date-plain-ts-plain.md	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-1mib/1000000_rows/tsvs/2026-07-03_rows-1000000-comp-snappy-int-rle-dict-str-delta-byte-array-date-plain-ts-plain_columns.tsv
JavascriptEnable	int16	zstd-3	compressed_bytes	zstd-3	plain	plain	plain	plain	delta-byte-array	4000000	4005051	4003543	6485	6510	615.215207	6485	1.000377	617.586893	0.385505	617.354356	rows-1000000-comp-zstd-3-int-plain-str-delta-byte-array-date-plain-ts-plain	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-1mib/1000000_rows/results/configs/2026-07-03_rows-1000000-comp-zstd-3-int-plain-str-delta-byte-array-date-plain-ts-plain.md	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-1mib/1000000_rows/tsvs/2026-07-03_rows-1000000-comp-zstd-3-int-plain-str-delta-byte-array-date-plain-ts-plain_columns.tsv
